,agency_cd,site_no,Dissolved_oxygen_mpl_Mean,Discharge_cfs_Mean,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum
2016-07-24,USGS,02234000,4.4,1780,2.83,5.0,3.7
2016-07-25,USGS,02234000,4.4,1730,2.79,4.9,4.0
2016-07-26,USGS,02234000,4.2,1660,2.75,4.6,3.8
2016-07-27,USGS,02234000,4.4,1610,2.70,4.8,4.0
2016-07-28,USGS,02234000,4.4,1550,2.65,4.8,4.0
2016-07-29,USGS,02234000,4.3,1510,2.60,4.8,3.9
2016-07-30,USGS,02234000,4.0,1460,2.53,4.4,3.5
2016-07-31,USGS,02234000,4.4,1430,2.49,5.0,3.8
2016-08-01,USGS,02234000,4.7,1370,2.44,5.2,4.2
2016-08-02,USGS,02234000,4.6,1340,2.38,5.0,4.1
2016-08-03,USGS,02234000,4.8,1320,2.34,5.4,4.2
2016-08-04,USGS,02234000,5.4,1320,2.33,5.5,5.1
2016-08-05,USGS,02234000,5.4,1280,2.31,6.0,4.9
2016-08-06,USGS,02234000,5.6,1280,2.29,6.1,5.1
2016-08-07,USGS,02234000,6.1,1270,2.27,6.6,5.7
2016-08-08,USGS,02234000,6.3,1230,2.22,6.7,6.0
2016-08-09,USGS,02234000,6.2,1170,2.16,6.5,5.9
2016-08-10,USGS,02234000,6.1,1270,2.18,6.3,5.8
2016-08-11,USGS,02234000,5.8,1420,2.28,6.1,5.3
2016-08-12,USGS,02234000,5.5,1350,2.27,5.9,5.0
2016-08-13,USGS,02234000,5.5,1280,2.22,6.0,4.9
2016-08-14,USGS,02234000,5.5,1200,2.14,5.8,5.0
2016-08-15,USGS,02234000,5.6,1150,2.06,6.1,5.1
2016-08-16,USGS,02234000,5.7,1180,2.02,6.2,5.2
2016-08-17,USGS,02234000,5.9,1250,2.07,6.2,5.5
2016-08-18,USGS,02234000,5.6,1120,1.99,6.0,5.2
2016-08-19,USGS,02234000,5.7,1090,1.94,6.1,5.2
2016-08-20,USGS,02234000,5.7,1070,1.90,6.3,5.4
2016-08-21,USGS,02234000,5.6,1040,1.88,5.9,5.2
2016-08-22,USGS,02234000,5.5,950,1.80,6.0,5.1
2016-08-23,USGS,02234000,5.4,868,1.70,5.9,4.9
2016-08-24,USGS,02234000,5.7,838,1.62,6.3,5.1
2016-08-25,USGS,02234000,5.9,829,1.54,6.4,5.4
2016-08-26,USGS,02234000,5.9,771,1.51,6.4,5.5
2016-08-27,USGS,02234000,6.0,730,1.52,6.4,5.6
2016-08-28,USGS,02234000,6.0,724,1.54,6.4,5.5
2016-08-29,USGS,02234000,6.0,716,1.56,6.5,5.5
2016-08-30,USGS,02234000,5.9,723,1.62,6.3,5.4
2016-08-31,USGS,02234000,6.2,772,1.68,6.7,5.9
2016-09-01,USGS,02234000,6.3,915,1.82,6.6,6.0
2016-09-02,USGS,02234000,6.7,1030,1.92,7.1,6.4
2016-09-03,USGS,02234000,6.4,1190,2.05,6.6,6.2
2016-09-04,USGS,02234000,6.0,1280,2.15,6.2,5.8
2016-09-05,USGS,02234000,6.0,1340,2.25,6.2,5.6
2016-09-06,USGS,02234000,6.0,1470,2.32,6.2,5.8
2016-09-07,USGS,02234000,5.9,1590,2.41,6.1,5.7
2016-09-08,USGS,02234000,5.8,1660,2.52,6.0,5.7
2016-09-09,USGS,02234000,5.7,1690,2.59,5.9,5.6
2016-09-10,USGS,02234000,5.6,1660,2.61,5.9,5.3
2016-09-11,USGS,02234000,5.4,1560,2.60,5.7,5.2
2016-09-12,USGS,02234000,5.6,1450,2.55,6.0,5.2
2016-09-13,USGS,02234000,5.8,1370,2.54,6.2,5.5
2016-09-14,USGS,02234000,6.0,1300,2.52,6.3,5.8
2016-09-15,USGS,02234000,5.6,1350,2.54,6.1,5.3
2016-09-16,USGS,02234000,5.5,1470,2.62,5.9,5.3
2016-09-17,USGS,02234000,5.5,1530,2.65,5.8,5.1
2016-09-18,USGS,02234000,5.3,1570,2.69,5.6,5.0
2016-09-19,USGS,02234000,5.0,1560,2.71,5.2,4.6
2016-09-20,USGS,02234000,4.8,1550,2.74,5.2,4.5
2016-09-21,USGS,02234000,4.7,1610,2.80,5.2,4.2
2016-09-22,USGS,02234000,4.7,1750,2.88,4.9,4.3
2016-09-23,USGS,02234000,4.6,1850,2.95,4.9,4.3
2016-09-24,USGS,02234000,4.4,1900,3.00,4.8,4.0
2016-09-25,USGS,02234000,4.3,1940,3.06,4.5,3.9
2016-09-26,USGS,02234000,3.9,1990,3.10,4.3,3.5
2016-09-27,USGS,02234000,3.7,2090,3.15,4.3,3.3
2016-09-28,USGS,02234000,4.0,2240,3.25,4.8,3.5
2016-09-29,USGS,02234000,4.0,2410,3.37,4.4,3.7
2016-09-30,USGS,02234000,4.0,2480,3.47,5.3,3.3
2016-10-01,USGS,02234000,4.5,2880,3.78,5.2,3.9
2016-10-02,USGS,02234000,3.6,3020,3.88,4.3,3.1
2016-10-03,USGS,02234000,3.6,3140,4.00,4.4,3.1
2016-10-04,USGS,02234000,3.7,3210,4.09,4.1,3.3
2016-10-05,USGS,02234000,3.7,3290,4.17,4.1,3.3
2016-10-06,USGS,02234000,4.3,3280,4.34,5.7,3.6
2016-10-07,USGS,02234000,6.7,3170,5.03,7.3,5.7
2016-10-08,USGS,02234000,6.3,4470,5.69,6.9,5.4
2016-10-09,USGS,02234000,5.1,4510,6.05,5.5,4.6
2016-10-10,USGS,02234000,4.5,4980,6.33,4.8,4.1
2016-10-11,USGS,02234000,4.5,5310,6.58,4.8,4.1
2016-10-12,USGS,02234000,4.3,5340,6.76,4.9,3.8
2016-10-13,USGS,02234000,4.1,5220,6.87,4.4,3.9
2016-10-14,USGS,02234000,3.7,5130,6.94,3.9,3.4
2016-10-15,USGS,02234000,3.3,5080,6.98,3.8,2.8
2016-10-16,USGS,02234000,3.6,4920,7.01,4.0,3.1
2016-10-17,USGS,02234000,3.3,4880,7.02,3.7,2.9
2016-10-18,USGS,02234000,2.7,4810,7.01,3.0,2.3
2016-10-19,USGS,02234000,2.5,4710,6.99,3.0,1.9
2016-10-20,USGS,02234000,2.7,4580,6.96,3.3,2.2
2016-10-21,USGS,02234000,3.0,4570,6.93,3.2,2.8
2016-10-22,USGS,02234000,4.1,4400,6.87,4.7,3.0
2016-10-23,USGS,02234000,4.3,4400,6.83,4.9,3.7
2016-10-24,USGS,02234000,4.4,4420,6.79,4.8,3.8
2016-10-25,USGS,02234000,3.3,4330,6.74,3.8,3.0
2016-10-26,USGS,02234000,3.6,4320,6.70,4.6,2.5
2016-10-27,USGS,02234000,4.6,4310,6.65,5.4,3.9
2016-10-28,USGS,02234000,5.0,4190,6.59,5.5,4.3
2016-10-29,USGS,02234000,5.3,4150,6.53,5.9,4.7
2016-10-30,USGS,02234000,5.0,4100,6.48,5.6,4.6
2016-10-31,USGS,02234000,4.2,4010,6.42,4.7,3.9
2016-11-01,USGS,02234000,3.9,3980,6.35,4.3,3.3
2016-11-02,USGS,02234000,4.2,3900,6.28,4.9,3.5
2016-11-03,USGS,02234000,4.3,3850,6.23,4.7,4.0
2016-11-04,USGS,02234000,3.8,3760,6.15,4.2,3.6
2016-11-05,USGS,02234000,3.9,3630,6.09,4.8,3.2
2016-11-06,USGS,02234000,4.9,3670,6.04,5.3,4.6
2016-11-07,USGS,02234000,5.2,3650,5.95,5.6,4.6
2016-11-08,USGS,02234000,5.0,3570,5.88,5.4,4.8
2016-11-09,USGS,02234000,4.2,3420,5.81,4.8,3.6
2016-11-10,USGS,02234000,3.6,3300,5.73,4.1,3.2
2016-11-11,USGS,02234000,3.8,3320,5.65,4.2,3.6
2016-11-12,USGS,02234000,3.8,3250,5.57,4.0,3.6
2016-11-13,USGS,02234000,3.5,3170,5.50,3.6,3.2
2016-11-14,USGS,02234000,3.4,3070,5.42,3.8,3.2
2016-11-15,USGS,02234000,4.2,2990,5.34,4.8,3.6
2016-11-16,USGS,02234000,4.6,2940,5.27,5.2,4.2
2016-11-17,USGS,02234000,4.6,2900,5.19,4.9,4.3
2016-11-18,USGS,02234000,4.5,2830,5.12,4.8,4.3
2016-11-19,USGS,02234000,4.5,2710,5.04,4.8,4.2
2016-11-20,USGS,02234000,6.4,2540,4.93,7.3,4.6
2016-11-21,USGS,02234000,7.1,2590,4.87,7.4,6.8
2016-11-22,USGS,02234000,6.4,2520,4.79,6.8,6.0
2016-11-23,USGS,02234000,5.8,2480,4.70,6.0,5.6
2016-11-24,USGS,02234000,5.4,2390,4.60,5.6,5.2
2016-11-25,USGS,02234000,5.0,2320,4.52,5.3,4.8
2016-11-26,USGS,02234000,4.9,2200,4.44,5.3,4.6
2016-11-27,USGS,02234000,6.1,2180,4.34,6.8,5.2
2016-11-28,USGS,02234000,6.5,2190,4.26,6.9,6.1
2016-11-29,USGS,02234000,6.6,2070,4.17,6.9,6.4
2016-11-30,USGS,02234000,6.4,1980,4.08,6.7,6.0
2016-12-01,USGS,02234000,6.3,1850,3.98,6.5,6.1
2016-12-02,USGS,02234000,6.4,1760,3.87,6.8,6.0
2016-12-03,USGS,02234000,6.8,1790,3.76,7.0,6.5
2016-12-04,USGS,02234000,6.6,1750,3.66,6.8,6.2
2016-12-05,USGS,02234000,6.5,1640,3.55,6.8,6.2
2016-12-06,USGS,02234000,6.8,1580,3.45,7.1,6.4
2016-12-07,USGS,02234000,6.4,1520,3.37,6.9,6.1
2016-12-08,USGS,02234000,6.2,1470,3.28,6.5,5.9
2016-12-09,USGS,02234000,7.4,1400,3.18,8.3,6.4
2016-12-10,USGS,02234000,8.5,1470,3.08,8.6,8.3
2016-12-11,USGS,02234000,8.0,1370,2.99,8.4,7.8
2016-12-12,USGS,02234000,7.5,1240,2.90,7.8,7.3
2016-12-13,USGS,02234000,6.9,1150,2.82,7.4,6.7
2016-12-14,USGS,02234000,6.5,1070,2.73,6.7,6.3
2016-12-15,USGS,02234000,6.7,1030,2.65,7.1,6.3
2016-12-16,USGS,02234000,7.2,1030,2.54,7.5,7.0
2016-12-17,USGS,02234000,7.1,934,2.44,7.3,6.9
2016-12-18,USGS,02234000,7.0,827,2.36,7.1,6.8
2016-12-19,USGS,02234000,6.6,817,2.35,7.0,6.3
2016-12-20,USGS,02234000,6.9,852,2.27,7.5,6.4
2016-12-21,USGS,02234000,7.7,855,2.20,8.0,7.5
2016-12-22,USGS,02234000,8.1,828,2.12,8.3,7.9
2016-12-23,USGS,02234000,7.8,725,2.04,8.0,7.6
2016-12-24,USGS,02234000,7.4,673,1.97,7.8,7.2
2016-12-25,USGS,02234000,7.1,647,1.91,7.2,7.0
2016-12-26,USGS,02234000,7.1,606,1.83,7.3,6.8
2016-12-27,USGS,02234000,6.9,565,1.76,7.1,6.6
2016-12-28,USGS,02234000,6.4,561,1.70,6.6,6.3
2016-12-29,USGS,02234000,6.6,479,1.67,7.3,6.1
2016-12-30,USGS,02234000,8.4,583,1.65,9.0,7.3
2016-12-31,USGS,02234000,9.0,594,1.58,9.2,8.7
2017-01-01,USGS,02234000,8.5,499,1.48,8.8,8.0
2017-01-02,USGS,02234000,7.8,446,1.41,8.1,7.5
2017-01-03,USGS,02234000,7.6,387,1.32,7.9,7.3
2017-01-04,USGS,02234000,7.3,399,1.28,7.5,7.0
2017-01-05,USGS,02234000,7.2,397,1.22,7.5,6.8
2017-01-06,USGS,02234000,7.3,349,1.14,7.6,6.9
2017-01-07,USGS,02234000,8.0,388,1.27,9.0,7.2
2017-01-08,USGS,02234000,9.9,617,1.38,10.4,9.0
2017-01-09,USGS,02234000,10.4,659,1.46,10.5,10.1
2017-01-10,USGS,02234000,10.0,585,1.48,10.2,9.7
2017-01-11,USGS,02234000,9.4,521,1.46,9.7,9.2
2017-01-12,USGS,02234000,8.9,479,1.44,9.2,8.7
2017-01-13,USGS,02234000,8.4,420,1.42,8.7,8.2
2017-01-14,USGS,02234000,8.1,417,1.39,8.4,7.8
2017-01-15,USGS,02234000,7.9,415,1.35,8.3,7.5
2017-01-16,USGS,02234000,7.9,407,1.28,8.3,7.6
2017-01-17,USGS,02234000,7.8,370,1.23,8.1,7.3
2017-01-18,USGS,02234000,7.6,354,1.17,7.9,7.2
2017-01-19,USGS,02234000,7.5,348,1.11,7.8,7.1
2017-01-20,USGS,02234000,7.5,293,1.02,7.9,7.1
2017-01-21,USGS,02234000,7.5,264,0.94,8.0,7.0
2017-01-22,USGS,02234000,7.6,276,0.87,8.3,7.0
2017-01-23,USGS,02234000,7.9,242,1.00,8.5,7.3
2017-01-24,USGS,02234000,8.5,380,1.00,8.8,8.3
2017-01-25,USGS,02234000,8.4,407,0.92,8.7,8.1
2017-01-26,USGS,02234000,8.2,362,0.86,8.7,8.0
2017-01-27,USGS,02234000,8.1,319,0.81,8.5,7.9
2017-01-28,USGS,02234000,8.7,284,0.76,,
2017-01-29,USGS,02234000,8.9,239,0.72,9.2,8.7
2017-01-30,USGS,02234000,9.4,256,0.70,9.9,8.9
2017-01-31,USGS,02234000,9.6,295,0.63,9.9,9.4
2017-02-01,USGS,02234000,9.3,322,0.57,9.7,9.1
2017-02-02,USGS,02234000,9.0,279,0.51,9.4,8.6
2017-02-03,USGS,02234000,8.4,229,0.45,8.7,7.9
2017-02-04,USGS,02234000,8.0,281,0.43,8.5,7.6
2017-02-05,USGS,02234000,8.2,267,0.43,8.6,8.0
2017-02-06,USGS,02234000,8.0,247,0.48,8.4,7.6
2017-02-07,USGS,02234000,7.8,269,0.54,8.2,7.3
2017-02-08,USGS,02234000,7.7,228,0.63,8.1,7.4
2017-02-09,USGS,02234000,7.7,222,0.71,8.5,7.3
2017-02-10,USGS,02234000,8.3,311,0.71,8.9,7.8
2017-02-11,USGS,02234000,8.4,240,0.67,8.8,8.1
2017-02-12,USGS,02234000,7.9,256,0.63,8.2,7.6
2017-02-13,USGS,02234000,7.6,251,0.61,7.9,7.2
2017-02-14,USGS,02234000,7.6,235,0.56,8.0,7.3
2017-02-15,USGS,02234000,7.6,173,0.54,8.2,7.0
2017-02-16,USGS,02234000,8.4,264,0.58,8.8,8.0
2017-02-17,USGS,02234000,8.2,209,0.50,8.6,8.0
2017-02-18,USGS,02234000,8.0,242,0.44,8.5,7.6
2017-02-19,USGS,02234000,7.7,251,0.43,8.1,7.3
2017-02-20,USGS,02234000,7.5,259,0.43,7.9,7.3
2017-02-21,USGS,02234000,7.3,285,0.41,7.9,6.6
2017-02-22,USGS,02234000,7.6,312,0.47,8.1,6.9
2017-02-23,USGS,02234000,8.0,320,0.66,8.4,7.7
2017-02-24,USGS,02234000,7.9,354,0.83,8.4,7.6
2017-02-25,USGS,02234000,7.6,458,1.00,8.0,7.1
2017-02-26,USGS,02234000,7.9,528,1.14,8.6,7.4
2017-02-27,USGS,02234000,8.4,550,1.15,9.0,7.9
2017-02-28,USGS,02234000,7.9,460,1.13,8.4,7.5
2017-03-01,USGS,02234000,7.6,446,1.09,8.2,6.8
2017-03-02,USGS,02234000,7.4,401,1.06,8.1,6.5
2017-03-03,USGS,02234000,8.3,460,1.04,9.3,7.3
2017-03-04,USGS,02234000,8.8,452,0.99,9.6,8.2
2017-03-05,USGS,02234000,9.3,332,0.89,9.9,8.8
2017-03-06,USGS,02234000,9.1,314,0.80,9.9,8.4
2017-03-07,USGS,02234000,8.9,310,0.72,9.4,8.3
2017-03-08,USGS,02234000,8.1,283,0.67,8.7,7.4
2017-03-09,USGS,02234000,7.2,236,0.62,7.9,6.3
2017-03-10,USGS,02234000,6.7,206,0.59,7.7,5.7
2017-03-11,USGS,02234000,7.2,245,0.57,8.2,6.4
2017-03-12,USGS,02234000,6.7,227,0.53,7.4,6.0
2017-03-13,USGS,02234000,6.9,225,0.55,7.4,6.1
2017-03-14,USGS,02234000,8.1,133,0.71,9.4,6.7
2017-03-15,USGS,02234000,9.4,254,0.83,10.5,8.5
2017-03-16,USGS,02234000,10.0,249,0.91,10.9,9.5
2017-03-17,USGS,02234000,10.0,273,0.91,10.8,9.3
2017-03-18,USGS,02234000,9.3,252,0.87,10.3,8.3
2017-03-19,USGS,02234000,8.8,224,0.84,10.0,7.7
2017-03-20,USGS,02234000,7.9,261,0.74,9.2,7.0
2017-03-21,USGS,02234000,7.5,238,0.66,9.0,6.5
2017-03-22,USGS,02234000,6.8,205,0.60,8.5,5.4
2017-03-23,USGS,02234000,7.2,214,0.53,9.0,4.9
2017-03-24,USGS,02234000,8.4,200,0.46,9.9,7.1
2017-03-25,USGS,02234000,8.0,182,0.49,9.2,6.8
2017-03-26,USGS,02234000,7.5,149,0.56,8.8,6.5
2017-03-27,USGS,02234000,7.4,190,0.63,9.1,5.7
2017-03-28,USGS,02234000,6.7,174,0.67,8.5,5.6
2017-03-29,USGS,02234000,6.5,193,0.68,8.2,5.5
2017-03-30,USGS,02234000,5.9,193,0.64,6.8,4.9
2017-03-31,USGS,02234000,6.4,105,0.62,7.5,5.4
2017-04-01,USGS,02234000,6.4,194,0.64,8.1,5.3
2017-04-02,USGS,02234000,6.4,200,0.59,7.4,5.4
2017-04-03,USGS,02234000,6.6,184,0.52,7.1,6.0
2017-04-04,USGS,02234000,6.6,146,0.53,7.1,6.1
2017-04-05,USGS,02234000,6.6,144,0.59,7.2,6.1
2017-04-06,USGS,02234000,6.7,82.0,0.66,7.4,6.1
2017-04-07,USGS,02234000,7.5,166,0.72,8.4,6.7
2017-04-08,USGS,02234000,7.9,213,0.70,8.8,7.4
2017-04-09,USGS,02234000,7.8,195,0.65,8.9,7.2
2017-04-10,USGS,02234000,7.5,166,0.60,8.7,6.8
2017-04-11,USGS,02234000,7.2,146,0.60,8.5,6.4
2017-04-12,USGS,02234000,6.9,139,0.64,8.3,5.9
2017-04-13,USGS,02234000,6.9,133,0.67,8.1,5.8
2017-04-14,USGS,02234000,7.0,144,0.69,8.3,6.1
2017-04-15,USGS,02234000,7.1,179,0.67,8.0,6.2
2017-04-16,USGS,02234000,7.0,154,0.65,7.6,6.3
2017-04-17,USGS,02234000,6.7,155,0.67,7.9,5.8
2017-04-18,USGS,02234000,6.4,174,0.66,7.7,5.5
2017-04-19,USGS,02234000,6.5,177,0.61,7.4,5.7
2017-04-20,USGS,02234000,6.6,153,0.56,7.7,5.8
2017-04-21,USGS,02234000,6.5,147,0.53,7.0,5.6
2017-04-22,USGS,02234000,6.3,123,0.53,6.8,5.7
2017-04-23,USGS,02234000,6.2,134,0.53,6.7,5.5
2017-04-24,USGS,02234000,6.1,51.5,0.56,6.9,5.4
2017-04-25,USGS,02234000,6.6,116,0.62,7.9,5.6
2017-04-26,USGS,02234000,6.6,82.8,0.63,7.6,5.6
2017-04-27,USGS,02234000,6.4,136,0.61,7.0,5.4
2017-04-28,USGS,02234000,6.2,128,0.57,6.7,5.4
2017-04-29,USGS,02234000,6.2,155,0.51,7.1,5.3
2017-04-30,USGS,02234000,6.4,154,0.45,7.2,5.6
2017-05-01,USGS,02234000,6.5,100,0.41,7.0,5.8
2017-05-02,USGS,02234000,6.3,123,0.45,7.5,5.8
2017-05-03,USGS,02234000,6.2,172,0.40,7.2,5.2
2017-05-04,USGS,02234000,6.1,187,0.32,6.8,5.3
2017-05-05,USGS,02234000,6.3,74.7,0.35,7.1,5.5
2017-05-06,USGS,02234000,7.2,80.5,0.45,8.4,6.4
2017-05-07,USGS,02234000,7.2,178,0.40,8.4,6.6
2017-05-08,USGS,02234000,7.0,157,0.32,9.4,5.8
2017-05-09,USGS,02234000,6.2,140,0.25,8.1,5.2
2017-05-10,USGS,02234000,6.0,133,0.21,10.1,4.9
2017-05-11,USGS,02234000,6.2,110,0.21,9.9,4.6
2017-05-12,USGS,02234000,6.7,84.8,0.23,9.7,4.6
2017-05-13,USGS,02234000,5.8,106,0.24,7.1,4.7
2017-05-14,USGS,02234000,6.2,124,0.24,7.6,4.8
2017-05-15,USGS,02234000,7.2,129,0.22,12.3,4.6
2017-05-16,USGS,02234000,6.9,118,0.22,12.9,3.9
2017-05-17,USGS,02234000,6.0,119,0.21,6.9,4.7
2017-05-18,USGS,02234000,6.5,102,0.19,8.2,4.9
2017-05-19,USGS,02234000,6.1,127,0.14,6.9,5.1
2017-05-20,USGS,02234000,5.9,108,0.12,6.7,4.9
2017-05-21,USGS,02234000,5.6,105,0.13,6.6,4.6
2017-05-22,USGS,02234000,5.3,63.7,0.16,6.1,4.5
2017-05-23,USGS,02234000,5.4,56.5,0.23,6.8,4.2
2017-05-24,USGS,02234000,5.9,78.7,0.26,6.9,4.6
2017-05-25,USGS,02234000,6.3,73.6,0.32,7.3,5.2
2017-05-26,USGS,02234000,6.1,141,0.31,7.8,4.8
2017-05-27,USGS,02234000,5.9,135,0.30,8.0,4.4
2017-05-28,USGS,02234000,5.9,123,0.31,9.3,4.1
2017-05-29,USGS,02234000,5.8,135,0.30,10.4,3.9
2017-05-30,USGS,02234000,5.9,128,0.28,11.0,4.0
2017-05-31,USGS,02234000,6.0,77.5,0.29,9.2,4.2
2017-06-01,USGS,02234000,5.5,100,0.38,7.0,4.8
2017-06-02,USGS,02234000,4.8,145,0.41,6.3,3.6
2017-06-03,USGS,02234000,5.1,181,0.47,6.6,3.8
2017-06-04,USGS,02234000,6.0,204,0.52,7.5,4.8
2017-06-05,USGS,02234000,5.4,160,0.56,6.1,4.3
2017-06-06,USGS,02234000,5.6,214,0.62,6.4,4.9
2017-06-07,USGS,02234000,6.1,310,0.70,6.8,5.6
2017-06-08,USGS,02234000,6.9,428,0.86,8.5,5.7
2017-06-09,USGS,02234000,7.5,625,1.03,9.5,5.9
2017-06-10,USGS,02234000,6.5,773,1.24,7.8,5.5
2017-06-11,USGS,02234000,5.9,984,1.49,7.0,5.0
2017-06-12,USGS,02234000,5.3,976,1.60,6.0,4.4
2017-06-13,USGS,02234000,5.1,1140,1.73,5.6,4.6
2017-06-14,USGS,02234000,4.9,1240,1.85,5.5,4.4
2017-06-15,USGS,02234000,5.2,1350,1.97,5.9,4.6
2017-06-16,USGS,02234000,5.4,1430,2.16,6.0,4.8
2017-06-17,USGS,02234000,5.4,1530,2.29,6.5,4.7
2017-06-18,USGS,02234000,5.1,1540,2.32,5.8,4.4
2017-06-19,USGS,02234000,5.1,1550,2.34,5.7,4.3
2017-06-20,USGS,02234000,5.2,1560,2.36,6.1,4.4
2017-06-21,USGS,02234000,5.1,1490,2.36,5.7,4.6
2017-06-22,USGS,02234000,4.7,1420,2.34,5.2,4.2
2017-06-23,USGS,02234000,4.4,1300,2.28,5.0,3.8
2017-06-24,USGS,02234000,4.4,1160,2.20,5.2,3.9
2017-06-25,USGS,02234000,4.0,1040,2.09,4.6,3.6
2017-06-26,USGS,02234000,3.7,959,2.00,4.5,3.2
2017-06-27,USGS,02234000,3.9,966,1.99,4.9,3.3
2017-06-28,USGS,02234000,4.6,1080,2.05,5.5,4.0
2017-06-29,USGS,02234000,5.6,1190,2.10,6.8,4.8
2017-06-30,USGS,02234000,5.5,1310,2.19,6.4,4.8
2017-07-01,USGS,02234000,4.6,1430,2.34,5.4,3.9
2017-07-02,USGS,02234000,4.1,1590,2.51,4.7,3.5
2017-07-03,USGS,02234000,4.1,1710,2.66,4.7,3.6
2017-07-04,USGS,02234000,3.8,1960,2.83,4.2,3.4
2017-07-05,USGS,02234000,3.7,2190,2.96,4.2,3.2
2017-07-06,USGS,02234000,3.6,2160,3.03,3.9,3.3
2017-07-07,USGS,02234000,3.5,2100,3.06,3.8,3.0
2017-07-08,USGS,02234000,3.5,1860,3.06,4.3,2.9
2017-07-09,USGS,02234000,3.1,1800,3.05,3.6,2.7
2017-07-10,USGS,02234000,3.0,1670,2.98,3.5,2.6
2017-07-11,USGS,02234000,3.1,1540,2.90,3.6,2.6
2017-07-12,USGS,02234000,3.3,1470,2.82,4.1,2.6
2017-07-13,USGS,02234000,3.7,1460,2.78,4.2,3.2
2017-07-14,USGS,02234000,3.5,1390,2.71,4.1,3.0
2017-07-15,USGS,02234000,3.3,1320,2.65,3.8,2.9
2017-07-16,USGS,02234000,3.3,1250,2.58,4.0,2.8
2017-07-17,USGS,02234000,3.7,1210,2.59,5.1,2.9
2017-07-18,USGS,02234000,4.2,1210,2.77,4.7,3.8
2017-07-19,USGS,02234000,3.7,1220,2.77,4.5,3.2
2017-07-20,USGS,02234000,4.3,1340,2.76,4.9,3.9
2017-07-21,USGS,02234000,4.6,1420,2.86,5.0,4.1
2017-07-22,USGS,02234000,4.8,1530,2.97,5.1,4.5
2017-07-23,USGS,02234000,4.7,1640,3.07,4.9,4.5
2017-07-24,USGS,02234000,4.3,1720,3.13,4.7,4.0
2017-07-25,USGS,02234000,4.0,1760,3.18,4.5,3.7
2017-07-26,USGS,02234000,3.9,1780,3.19,4.3,3.4
2017-07-27,USGS,02234000,3.9,1710,3.20,4.4,3.5
2017-07-28,USGS,02234000,3.6,1730,3.23,4.0,3.2
2017-07-29,USGS,02234000,3.6,1780,3.26,4.2,3.1
2017-07-30,USGS,02234000,3.7,1830,3.29,3.9,3.3
2017-07-31,USGS,02234000,4.2,2060,3.48,5.4,2.9
2017-08-01,USGS,02234000,4.0,2290,3.74,4.6,3.7
2017-08-02,USGS,02234000,3.6,2300,3.80,4.2,3.0
2017-08-03,USGS,02234000,3.9,2410,3.89,4.9,3.4
2017-08-04,USGS,02234000,3.9,2730,4.08,4.4,3.6
2017-08-05,USGS,02234000,3.4,2670,4.12,4.0,2.9
2017-08-06,USGS,02234000,3.3,2720,4.16,3.8,2.9
2017-08-07,USGS,02234000,3.4,2770,4.17,4.1,2.8
2017-08-08,USGS,02234000,3.6,2780,4.20,3.9,3.2
2017-08-09,USGS,02234000,3.2,2800,4.21,3.6,2.8
2017-08-10,USGS,02234000,3.1,2730,4.21,3.7,2.6
2017-08-11,USGS,02234000,3.2,2790,4.22,3.4,3.0
2017-08-12,USGS,02234000,3.1,2950,4.28,3.9,2.7
2017-08-13,USGS,02234000,3.3,3170,4.41,3.7,3.0
2017-08-14,USGS,02234000,2.9,3160,4.47,3.4,2.5
2017-08-15,USGS,02234000,2.9,3210,4.50,3.4,2.4
2017-08-16,USGS,02234000,2.6,3240,4.52,3.0,2.3
2017-08-17,USGS,02234000,2.2,3150,4.54,2.4,1.9
2017-08-18,USGS,02234000,2.3,3150,4.56,3.1,1.9
2017-08-19,USGS,02234000,2.7,3250,4.57,3.0,2.4
2017-08-20,USGS,02234000,2.6,3230,4.58,2.9,2.2
2017-08-21,USGS,02234000,2.6,3240,4.59,3.1,2.1
2017-08-22,USGS,02234000,2.7,3170,4.58,3.2,2.3
2017-08-23,USGS,02234000,2.6,3150,4.56,3.1,2.3
2017-08-24,USGS,02234000,2.8,3100,4.54,3.2,2.3
2017-08-25,USGS,02234000,3.0,3010,4.50,3.2,2.7
2017-08-26,USGS,02234000,3.2,3030,4.49,3.5,2.8
2017-08-27,USGS,02234000,3.4,2980,4.52,3.7,3.2
2017-08-28,USGS,02234000,4.2,3020,4.54,4.9,3.3
2017-08-29,USGS,02234000,4.3,2850,4.57,4.6,4.0
2017-08-30,USGS,02234000,3.5,2950,4.58,4.1,3.2
2017-08-31,USGS,02234000,3.0,2920,4.58,3.3,2.7
2017-09-01,USGS,02234000,3.8,2760,4.69,4.7,3.2
2017-09-02,USGS,02234000,3.8,2870,4.88,4.5,3.4
2017-09-03,USGS,02234000,3.2,2970,4.92,3.7,2.9
2017-09-04,USGS,02234000,3.0,3060,4.95,4.1,2.4
2017-09-05,USGS,02234000,3.3,3340,5.09,3.9,3.0
2017-09-06,USGS,02234000,2.9,3310,5.13,3.2,2.6
2017-09-07,USGS,02234000,2.7,3280,5.14,3.2,2.3
2017-09-08,USGS,02234000,3.3,3290,5.17,4.0,2.7
2017-09-09,USGS,02234000,4.5,3260,5.31,5.5,3.5
2017-09-10,USGS,02234000,6.1,4360,5.84,7.2,5.5
