,agency_cd,site_no,Gage_height_feet_Maximum,Gage_height_feet_Minimum,Gage_height_feet_Mean,Dissolved_oxygen_mpl_Maximum,Dissolved_oxygen_mpl_Minimum,Dissolved_oxygen_mpl_Mean
2004-06-25,USGS,02176635,12.95,6.73,10.07,5.3,3.9,4.5
2004-06-26,USGS,02176635,13.07,6.43,9.97,5.3,3.8,4.6
2004-06-27,USGS,02176635,14.23,6.38,10.42,5.0,3.7,4.5
2004-06-28,USGS,02176635,14.16,5.97,10.25,4.8,2.6,3.9
2004-06-29,USGS,02176635,14.82,5.35,10.33,4.7,2.6,3.8
2004-06-30,USGS,02176635,15.28,5.40,10.58,5.4,2.6,4.0
2004-07-01,USGS,02176635,15.61,5.22,10.62,5.3,3.4,4.0
2004-07-02,USGS,02176635,15.64,5.14,10.49,5.2,3.1,3.9
2004-07-03,USGS,02176635,15.81,5.16,10.53,5.1,2.8,3.9
2004-07-04,USGS,02176635,15.59,5.55,10.58,5.2,3.3,4.2
2004-07-05,USGS,02176635,15.13,5.78,10.58,5.7,3.3,4.6
2004-07-06,USGS,02176635,15.07,5.85,10.66,6.2,3.8,4.8
2004-07-07,USGS,02176635,14.92,6.39,10.89,6.2,3.9,4.9
2004-07-08,USGS,02176635,14.48,6.33,10.80,6.2,3.7,5.0
2004-07-09,USGS,02176635,14.21,6.71,10.76,6.3,4.1,5.0
2004-07-10,USGS,02176635,14.24,6.69,10.82,5.7,3.7,4.8
2004-07-11,USGS,02176635,14.24,7.04,10.90,5.1,2.5,4.2
2004-07-12,USGS,02176635,14.08,7.02,10.80,4.2,2.0,3.5
2004-07-13,USGS,02176635,14.01,6.78,10.50,4.4,2.3,3.6
2004-07-14,USGS,02176635,13.86,6.68,10.28,4.9,3.0,4.0
2004-07-15,USGS,02176635,13.61,6.53,10.23,4.9,3.4,4.2
2004-07-16,USGS,02176635,14.58,6.53,10.57,5.6,3.4,4.4
2004-07-17,USGS,02176635,14.37,6.54,10.60,5.5,3.6,4.4
2004-07-18,USGS,02176635,13.94,6.66,10.33,5.1,3.5,4.4
2004-07-19,USGS,02176635,14.36,6.46,10.45,5.5,3.0,4.5
2004-07-20,USGS,02176635,14.21,6.52,10.45,5.3,3.2,4.6
2004-07-21,USGS,02176635,14.10,6.58,10.48,5.0,3.4,4.6
2004-07-22,USGS,02176635,13.95,6.71,10.55,5.2,3.2,4.4
2004-07-23,USGS,02176635,13.94,6.76,10.54,5.0,3.1,4.4
2004-07-24,USGS,02176635,13.80,6.72,10.49,5.0,3.3,4.4
2004-07-25,USGS,02176635,13.99,6.42,10.44,4.9,3.3,4.3
2004-07-26,USGS,02176635,14.25,6.39,10.49,4.6,3.1,4.0
2004-07-27,USGS,02176635,14.71,6.31,10.65,5.3,3.3,4.1
2004-07-28,USGS,02176635,14.96,5.77,10.58,5.6,2.6,4.2
2004-07-29,USGS,02176635,15.06,5.71,10.54,5.6,2.4,3.9
2004-07-30,USGS,02176635,15.64,5.38,10.71,5.7,2.8,4.2
2004-07-31,USGS,02176635,15.90,5.63,10.90,5.1,3.0,4.2
2004-08-01,USGS,02176635,15.65,5.36,10.76,4.8,2.9,4.0
2004-08-02,USGS,02176635,15.70,6.01,10.89,5.1,3.2,4.2
2004-08-03,USGS,02176635,15.09,6.29,11.00,5.0,3.2,4.2
2004-08-04,USGS,02176635,14.82,6.09,10.89,5.0,3.2,4.3
2004-08-05,USGS,02176635,14.57,6.48,10.85,5.3,3.4,4.2
2004-08-06,USGS,02176635,14.40,6.38,10.98,5.7,3.8,4.5
2004-08-07,USGS,02176635,14.70,7.85,11.38,6.3,4.3,5.0
2004-08-08,USGS,02176635,14.02,7.46,10.98,6.2,4.7,5.3
2004-08-09,USGS,02176635,13.80,7.40,10.78,5.9,4.9,5.4
2004-08-10,USGS,02176635,13.71,7.39,10.70,6.0,4.6,5.3
2004-08-11,USGS,02176635,13.60,7.15,10.56,5.5,3.9,4.9
2004-08-12,USGS,02176635,13.59,7.04,10.46,5.3,3.8,4.5
2004-08-13,USGS,02176635,13.47,6.02,9.93,4.8,3.4,4.1
2004-08-14,USGS,02176635,13.45,6.53,10.32,4.7,3.2,4.1
2004-08-15,USGS,02176635,14.08,5.89,10.16,4.8,3.4,4.0
2004-08-16,USGS,02176635,14.32,6.03,10.23,4.9,3.1,3.7
2004-08-17,USGS,02176635,14.36,6.30,10.43,4.5,2.8,3.6
2004-08-18,USGS,02176635,14.37,6.33,10.53,4.8,2.9,3.8
2004-08-19,USGS,02176635,14.02,6.25,10.34,4.9,3.3,4.1
2004-08-20,USGS,02176635,13.68,6.11,10.23,5.3,3.7,4.5
2004-08-21,USGS,02176635,13.45,6.02,9.97,5.2,4.0,4.7
2004-08-22,USGS,02176635,13.68,6.13,9.96,5.7,4.2,4.9
2004-08-23,USGS,02176635,14.32,6.49,10.51,5.6,4.4,4.9
2004-08-24,USGS,02176635,14.68,6.94,10.88,5.9,3.9,4.9
2004-08-25,USGS,02176635,14.86,6.96,10.97,5.6,4.1,4.9
2004-08-26,USGS,02176635,14.90,6.14,10.81,5.4,3.7,4.4
2004-08-27,USGS,02176635,15.28,5.93,10.90,5.2,3.5,4.1
2004-08-28,USGS,02176635,15.74,6.28,11.18,5.1,3.3,4.1
2004-08-29,USGS,02176635,14.94,4.67,10.39,5.0,3.6,4.3
2004-08-30,USGS,02176635,14.53,5.27,10.26,6.2,3.7,4.3
2004-08-31,USGS,02176635,14.37,5.12,10.16,6.1,5.0,5.6
2004-09-01,USGS,02176635,14.18,5.31,10.18,5.8,4.3,5.2
2004-09-02,USGS,02176635,14.30,5.96,10.55,5.3,4.0,4.4
2004-09-03,USGS,02176635,14.63,7.11,10.95,5.2,3.7,4.4
2004-09-04,USGS,02176635,14.34,7.35,11.00,5.8,3.8,4.8
2004-09-05,USGS,02176635,14.43,8.26,11.47,5.2,4.2,4.8
2004-09-06,USGS,02176635,14.78,8.79,11.80,5.0,4.1,4.7
2004-09-07,USGS,02176635,14.22,9.09,11.76,5.2,3.9,4.7
2004-09-08,USGS,02176635,13.80,7.88,10.90,5.3,4.2,4.9
2004-09-09,USGS,02176635,13.39,7.22,10.30,5.2,3.9,4.7
2004-09-10,USGS,02176635,13.56,6.76,10.28,4.7,3.3,4.2
2004-09-11,USGS,02176635,14.32,7.03,10.82,4.6,3.1,3.9
2004-09-12,USGS,02176635,14.92,7.14,11.21,4.7,3.0,3.9
2004-09-13,USGS,02176635,15.06,7.10,11.25,4.7,3.3,4.0
2004-09-14,USGS,02176635,15.15,7.01,11.37,4.9,3.5,4.3
2004-09-15,USGS,02176635,14.89,6.56,11.13,4.8,3.7,4.4
2004-09-16,USGS,02176635,14.97,6.53,11.02,5.1,3.9,4.6
2004-09-17,USGS,02176635,14.75,6.01,10.76,5.8,4.4,5.1
2004-09-18,USGS,02176635,14.33,5.57,10.25,6.1,4.8,5.3
2004-09-19,USGS,02176635,14.55,6.41,10.72,6.2,4.8,5.4
2004-09-20,USGS,02176635,15.34,8.01,11.58,6.1,5.1,5.5
2004-09-21,USGS,02176635,15.65,8.20,11.86,6.5,4.9,5.7
2004-09-22,USGS,02176635,15.18,7.56,11.49,6.4,4.9,5.8
2004-09-23,USGS,02176635,14.67,7.02,11.03,6.0,4.9,5.6
2004-09-24,USGS,02176635,15.09,7.09,11.34,6.0,4.8,5.5
2004-09-25,USGS,02176635,15.51,7.37,11.69,5.9,4.7,5.4
2004-09-26,USGS,02176635,15.94,7.43,11.83,5.9,4.7,5.4
2004-09-27,USGS,02176635,16.09,7.43,12.08,6.3,4.7,5.5
2004-09-28,USGS,02176635,14.34,5.36,10.51,6.0,5.1,5.5
2004-09-29,USGS,02176635,14.55,5.35,10.43,5.8,4.8,5.3
2004-09-30,USGS,02176635,14.84,5.92,10.79,5.5,4.5,5.1
2004-10-01,USGS,02176635,14.97,6.62,11.07,5.3,4.1,4.8
2004-10-02,USGS,02176635,14.70,7.07,11.06,5.5,4.0,4.7
2004-10-03,USGS,02176635,14.34,7.30,10.97,5.9,3.9,4.8
2004-10-04,USGS,02176635,14.21,7.74,10.93,6.1,4.1,4.9
2004-10-05,USGS,02176635,14.00,7.96,11.05,6.2,4.0,4.9
2004-10-06,USGS,02176635,14.17,8.55,11.30,5.9,4.0,4.9
2004-10-07,USGS,02176635,14.14,8.76,11.39,5.9,4.1,5.0
2004-10-08,USGS,02176635,14.57,8.97,11.67,5.5,3.9,4.9
2004-10-09,USGS,02176635,14.59,8.18,11.64,5.8,3.8,4.7
2004-10-10,USGS,02176635,14.61,7.62,11.42,4.9,3.1,4.0
2004-10-11,USGS,02176635,14.79,7.32,11.41,4.9,3.1,4.0
2004-10-12,USGS,02176635,15.34,7.25,11.58,5.0,3.1,4.0
2004-10-13,USGS,02176635,15.18,6.75,11.35,4.9,3.6,4.3
2004-10-14,USGS,02176635,14.77,5.88,10.91,5.2,3.9,4.7
2004-10-15,USGS,02176635,15.21,5.79,10.74,5.4,4.1,4.9
2004-10-16,USGS,02176635,14.94,5.89,10.53,5.8,4.5,5.1
2004-10-17,USGS,02176635,14.80,5.68,10.45,6.2,4.7,5.3
2004-10-18,USGS,02176635,14.85,6.44,10.67,5.8,4.1,4.8
2004-10-19,USGS,02176635,14.41,6.31,10.45,5.9,3.7,4.6
2004-10-20,USGS,02176635,14.31,6.69,10.47,5.6,3.8,4.5
2004-10-21,USGS,02176635,15.06,7.39,11.21,5.0,3.4,4.3
2004-10-22,USGS,02176635,15.59,8.02,11.90,5.2,3.4,4.3
2004-10-23,USGS,02176635,15.51,7.49,12.03,5.4,3.7,4.6
2004-10-24,USGS,02176635,15.59,7.38,11.97,5.2,3.9,4.6
2004-10-25,USGS,02176635,15.63,7.11,11.91,5.0,3.8,4.5
2004-10-26,USGS,02176635,15.67,7.14,11.81,5.1,3.7,4.6
2004-10-27,USGS,02176635,15.57,6.94,11.51,5.4,4.2,4.9
2004-10-28,USGS,02176635,15.38,6.77,11.34,5.1,4.4,4.8
2004-10-29,USGS,02176635,15.27,7.11,11.32,5.1,3.9,4.8
2004-10-30,USGS,02176635,14.92,7.09,11.12,5.6,4.3,5.0
2004-10-31,USGS,02176635,14.22,6.91,10.64,6.2,4.6,5.2
2004-11-01,USGS,02176635,13.93,7.02,10.56,6.4,5.0,5.4
2004-11-02,USGS,02176635,13.87,7.59,10.74,6.7,5.0,5.7
2004-11-03,USGS,02176635,,,,6.8,5.1,5.9
2004-11-04,USGS,02176635,,,,6.2,4.6,5.8
2004-11-05,USGS,02176635,13.83,8.09,10.65,6.6,5.2,5.9
2004-11-06,USGS,02176635,13.65,7.88,10.77,6.5,4.8,6.0
2004-11-07,USGS,02176635,13.56,7.21,10.60,6.4,5.5,6.0
2004-11-08,USGS,02176635,13.66,7.01,10.58,6.6,5.3,6.0
2004-11-09,USGS,02176635,14.18,7.27,11.32,6.6,5.7,6.2
2004-11-10,USGS,02176635,14.83,7.17,11.29,6.8,5.5,6.3
2004-11-11,USGS,02176635,15.20,6.29,11.12,6.8,6.0,6.4
2004-11-12,USGS,02176635,15.41,6.02,10.94,6.6,5.7,6.2
2004-11-13,USGS,02176635,15.27,5.59,10.74,6.4,5.6,6.0
2004-11-14,USGS,02176635,15.61,6.61,11.10,7.2,6.0,6.7
2004-11-15,USGS,02176635,15.66,6.43,11.01,7.6,6.7,7.1
2004-11-16,USGS,02176635,15.26,6.42,10.84,7.7,6.8,7.2
2004-11-17,USGS,02176635,14.97,6.71,10.78,7.8,6.8,7.2
2004-11-18,USGS,02176635,14.74,6.83,10.75,7.6,6.8,7.2
2004-11-19,USGS,02176635,14.39,6.93,10.76,7.5,6.7,7.1
2004-11-20,USGS,02176635,13.99,6.51,10.69,7.2,6.5,6.8
2004-11-21,USGS,02176635,13.99,6.42,10.64,6.8,6.2,6.5
2004-11-22,USGS,02176635,14.46,6.64,11.04,6.6,5.8,6.2
2004-11-23,USGS,02176635,14.76,6.52,11.00,6.4,5.5,6.0
2004-11-24,USGS,02176635,15.00,6.39,11.05,6.2,5.3,5.7
2004-11-25,USGS,02176635,14.08,5.65,9.95,6.3,5.2,5.9
2004-11-26,USGS,02176635,14.46,5.72,10.60,6.6,5.6,6.1
2004-11-27,USGS,02176635,14.81,6.67,11.09,6.7,5.9,6.3
2004-11-28,USGS,02176635,13.80,6.55,10.35,6.8,5.8,6.4
2004-11-29,USGS,02176635,14.04,6.57,10.42,7.0,6.3,6.6
2004-11-30,USGS,02176635,14.18,7.34,10.69,7.3,6.4,6.8
2004-12-01,USGS,02176635,13.34,6.68,10.12,7.2,6.5,6.8
2004-12-02,USGS,02176635,13.72,7.51,10.43,7.8,6.6,7.0
2004-12-03,USGS,02176635,13.34,7.51,10.35,7.8,6.8,7.2
2004-12-04,USGS,02176635,13.00,7.19,10.20,8.1,7.0,7.4
2004-12-05,USGS,02176635,13.03,7.23,10.06,8.0,7.0,7.4
2004-12-06,USGS,02176635,13.12,7.06,10.19,7.8,7.2,7.4
2004-12-07,USGS,02176635,13.33,6.69,10.23,7.6,6.9,7.2
2004-12-08,USGS,02176635,13.45,5.78,9.96,7.3,6.2,6.8
2004-12-09,USGS,02176635,14.21,5.76,10.37,7.1,6.1,6.5
2004-12-10,USGS,02176635,14.86,5.42,10.32,7.0,5.9,6.4
2004-12-11,USGS,02176635,14.43,4.46,9.54,6.8,5.8,6.3
2004-12-12,USGS,02176635,14.42,4.06,9.75,7.0,6.2,6.7
2004-12-13,USGS,02176635,14.23,4.47,9.54,7.3,6.6,6.9
2004-12-14,USGS,02176635,14.65,4.35,9.75,7.7,6.8,7.3
2004-12-15,USGS,02176635,14.64,5.31,10.03,8.1,7.2,7.6
2004-12-16,USGS,02176635,14.50,6.04,10.37,8.3,7.5,7.8
2004-12-17,USGS,02176635,14.36,6.44,10.45,8.3,7.5,7.9
2004-12-18,USGS,02176635,14.12,6.66,10.51,8.3,7.6,7.9
2004-12-19,USGS,02176635,13.70,5.52,10.10,8.2,7.6,7.9
2004-12-20,USGS,02176635,13.00,6.00,9.56,8.3,7.7,8.0
2004-12-21,USGS,02176635,13.84,6.54,10.42,8.3,7.8,8.0
2004-12-22,USGS,02176635,14.06,6.83,10.70,8.2,7.9,8.1
2004-12-23,USGS,02176635,14.21,5.77,10.58,8.2,7.7,7.9
2004-12-24,USGS,02176635,13.95,5.45,10.30,8.3,7.5,7.8
2004-12-25,USGS,02176635,14.67,6.99,11.10,8.1,7.5,7.9
2004-12-26,USGS,02176635,14.95,6.89,11.13,8.4,7.8,8.1
2004-12-27,USGS,02176635,14.34,6.96,10.68,8.7,8.1,8.4
2004-12-28,USGS,02176635,14.21,6.93,10.59,9.0,8.3,8.7
2004-12-29,USGS,02176635,14.07,6.64,10.39,9.1,8.6,8.8
2004-12-30,USGS,02176635,13.61,6.47,10.09,9.2,8.7,8.9
2004-12-31,USGS,02176635,,,,,,
2005-01-01,USGS,02176635,,,,,,
2005-01-02,USGS,02176635,11.41,5.12,8.28,9.5,8.5,9.0
2005-01-03,USGS,02176635,11.19,5.24,8.26,9.5,8.6,9.1
2005-01-04,USGS,02176635,11.14,5.17,8.26,9.4,8.5,9.0
2005-01-05,USGS,02176635,12.47,4.99,8.85,9.4,8.2,8.8
2005-01-06,USGS,02176635,13.68,5.90,10.11,9.3,8.2,8.8
2005-01-07,USGS,02176635,14.15,5.73,10.29,9.1,7.7,8.5
2005-01-08,USGS,02176635,14.96,5.73,10.66,8.8,7.5,8.3
2005-01-09,USGS,02176635,15.15,5.10,10.64,8.6,7.2,8.0
2005-01-10,USGS,02176635,15.74,5.45,10.78,8.0,6.7,7.6
2005-01-11,USGS,02176635,15.59,5.06,10.63,7.8,6.7,7.3
2005-01-12,USGS,02176635,15.45,5.30,10.57,7.7,6.6,7.3
2005-01-13,USGS,02176635,15.35,5.65,10.67,7.6,6.6,7.1
2005-01-14,USGS,02176635,14.35,5.12,10.12,7.5,6.4,7.0
2005-01-15,USGS,02176635,14.52,7.16,10.93,7.6,6.3,7.1
2005-01-16,USGS,02176635,14.43,7.44,11.11,8.2,6.7,7.5
2005-01-17,USGS,02176635,14.14,7.33,10.70,8.4,7.1,7.8
2005-01-18,USGS,02176635,14.12,7.71,10.90,8.6,7.3,8.0
2005-01-19,USGS,02176635,14.15,7.19,10.97,8.5,7.4,8.1
2005-01-20,USGS,02176635,13.45,7.49,10.80,8.6,7.5,8.2
2005-01-21,USGS,02176635,14.37,7.94,11.21,8.5,7.6,8.2
2005-01-22,USGS,02176635,14.86,7.16,11.37,8.6,7.6,8.2
2005-01-23,USGS,02176635,12.91,5.99,9.77,8.7,7.7,8.3
2005-01-24,USGS,02176635,14.37,7.10,10.86,9.0,7.6,8.5
2005-01-25,USGS,02176635,13.96,6.07,10.58,,,
2005-01-26,USGS,02176635,14.63,7.00,10.79,9.0,8.5,8.7
2005-01-27,USGS,02176635,14.48,6.57,10.88,9.0,8.5,8.7
2005-01-28,USGS,02176635,14.64,7.65,11.26,9.3,8.5,8.9
2005-01-29,USGS,02176635,14.53,7.68,11.25,9.4,8.8,9.1
2005-01-30,USGS,02176635,14.16,6.99,10.83,9.6,8.9,9.3
2005-01-31,USGS,02176635,13.93,7.41,10.91,10.0,9.0,9.4
2005-02-01,USGS,02176635,13.97,8.11,11.18,9.9,9.2,9.5
2005-02-02,USGS,02176635,14.58,8.32,11.40,9.9,9.2,9.5
2005-02-03,USGS,02176635,14.91,7.04,11.24,9.7,9.2,9.5
2005-02-04,USGS,02176635,14.72,7.45,11.33,10.1,9.2,9.6
2005-02-05,USGS,02176635,15.38,7.01,11.55,10.1,9.3,9.7
2005-02-06,USGS,02176635,15.81,7.05,11.58,10.1,9.5,9.8
2005-02-07,USGS,02176635,15.81,6.48,11.43,10.0,9.3,9.7
2005-02-08,USGS,02176635,16.04,5.81,11.22,9.9,9.2,9.6
2005-02-09,USGS,02176635,15.84,5.50,10.97,9.7,9.1,9.3
2005-02-10,USGS,02176635,14.93,4.82,10.31,9.6,8.7,9.2
2005-02-11,USGS,02176635,14.95,5.46,10.40,9.7,8.6,9.2
2005-02-12,USGS,02176635,14.77,5.91,10.68,9.8,8.8,9.3
2005-02-13,USGS,02176635,14.67,6.15,10.69,9.8,9.0,9.3
2005-02-14,USGS,02176635,14.32,6.21,10.39,9.6,8.9,9.2
2005-02-15,USGS,02176635,13.14,6.38,9.92,9.5,8.6,9.1
2005-02-16,USGS,02176635,13.19,7.02,10.06,9.2,8.4,8.9
2005-02-17,USGS,02176635,13.12,7.52,10.31,9.0,8.3,8.7
2005-02-18,USGS,02176635,13.15,7.44,10.30,9.1,8.5,8.8
2005-02-19,USGS,02176635,13.31,6.73,10.13,9.1,8.5,8.8
2005-02-20,USGS,02176635,13.15,6.71,10.11,9.0,8.3,8.7
2005-02-21,USGS,02176635,13.44,6.57,10.04,9.0,8.2,8.6
2005-02-22,USGS,02176635,13.38,5.89,10.04,8.9,7.9,8.5
2005-02-23,USGS,02176635,14.08,6.17,10.61,8.8,7.6,8.4
2005-02-24,USGS,02176635,14.80,6.69,10.82,8.7,7.5,8.1
2005-02-25,USGS,02176635,14.48,6.26,10.79,8.4,7.1,7.9
2005-02-26,USGS,02176635,14.65,7.08,11.12,8.4,7.3,8.1
2005-02-27,USGS,02176635,15.86,7.12,11.50,8.6,7.7,8.1
2005-02-28,USGS,02176635,15.66,6.66,11.11,8.6,7.8,8.3
2005-03-01,USGS,02176635,14.10,5.28,9.48,8.7,6.9,7.7
2005-03-02,USGS,02176635,12.64,6.01,9.41,9.1,6.3,7.7
2005-03-03,USGS,02176635,12.98,6.72,9.89,9.2,6.3,7.9
2005-03-04,USGS,02176635,13.56,6.79,10.14,9.3,6.9,8.1
2005-03-05,USGS,02176635,13.29,5.45,9.60,9.0,6.4,8.1
2005-03-06,USGS,02176635,13.77,5.82,10.18,8.9,6.6,8.1
2005-03-07,USGS,02176635,14.02,5.63,10.28,8.8,6.3,8.0
2005-03-08,USGS,02176635,,,,8.6,6.2,7.9
2005-03-09,USGS,02176635,,,,8.5,6.4,7.6
2005-03-10,USGS,02176635,14.91,4.90,10.31,8.0,5.8,7.3
2005-03-11,USGS,02176635,14.18,4.80,9.96,8.1,6.1,7.3
2005-03-12,USGS,02176635,13.79,4.31,9.43,8.2,6.2,7.4
2005-03-13,USGS,02176635,14.01,4.97,9.49,8.4,6.1,7.5
2005-03-14,USGS,02176635,14.09,5.76,9.92,8.2,6.0,7.5
2005-03-15,USGS,02176635,14.09,7.29,10.59,8.3,5.4,7.3
2005-03-16,USGS,02176635,13.98,7.16,10.72,8.1,5.8,7.2
2005-03-17,USGS,02176635,13.98,8.06,10.89,8.1,5.3,7.1
2005-03-18,USGS,02176635,13.80,8.40,10.97,8.0,5.8,7.2
2005-03-19,USGS,02176635,13.72,8.19,11.00,8.5,6.4,7.5
2005-03-20,USGS,02176635,13.82,7.34,10.85,8.5,6.2,7.7
2005-03-21,USGS,02176635,13.26,7.11,10.49,8.5,6.2,7.7
2005-03-22,USGS,02176635,13.88,7.03,10.88,8.3,6.3,7.6
2005-03-23,USGS,02176635,14.41,6.57,10.73,8.1,6.5,7.5
2005-03-24,USGS,02176635,13.75,5.88,10.19,8.0,6.3,7.5
2005-03-25,USGS,02176635,14.71,6.06,10.76,7.9,6.7,7.4
2005-03-26,USGS,02176635,15.23,6.61,11.09,7.7,5.9,7.0
2005-03-27,USGS,02176635,15.81,7.04,11.58,7.7,6.3,7.1
2005-03-28,USGS,02176635,13.95,5.47,10.55,7.6,6.4,7.2
2005-03-29,USGS,02176635,14.42,5.58,9.91,7.9,6.7,7.5
2005-03-30,USGS,02176635,14.41,6.42,10.43,8.0,6.6,7.4
2005-03-31,USGS,02176635,14.43,6.58,10.52,7.8,6.3,7.3
2005-04-01,USGS,02176635,14.31,6.77,10.63,7.5,6.7,7.2
2005-04-02,USGS,02176635,14.77,5.36,9.89,7.7,6.4,7.2
2005-04-03,USGS,02176635,12.63,5.80,9.46,8.0,7.0,7.5
2005-04-04,USGS,02176635,13.59,5.90,10.19,8.0,6.9,7.7
2005-04-05,USGS,02176635,14.14,5.84,10.55,8.0,7.0,7.6
2005-04-06,USGS,02176635,14.83,5.76,10.87,7.8,6.9,7.4
2005-04-07,USGS,02176635,15.39,5.32,10.93,7.4,6.0,7.0
2005-04-08,USGS,02176635,15.34,5.16,10.71,7.0,5.7,6.7
2005-04-09,USGS,02176635,15.64,5.72,10.84,6.9,5.3,6.5
2005-04-10,USGS,02176635,15.57,6.55,11.11,7.2,5.3,6.6
2005-04-11,USGS,02176635,15.24,6.44,10.98,7.4,5.8,6.6
2005-04-12,USGS,02176635,14.85,6.89,10.98,7.1,5.6,6.5
2005-04-13,USGS,02176635,14.78,7.12,10.89,7.1,5.1,6.5
2005-04-14,USGS,02176635,14.43,8.33,11.18,7.1,5.5,6.5
2005-04-15,USGS,02176635,14.32,8.39,11.54,7.5,5.5,6.7
2005-04-16,USGS,02176635,14.43,8.98,11.62,6.6,4.4,5.6
2005-04-17,USGS,02176635,14.46,8.68,11.59,6.3,4.2,5.5
2005-04-18,USGS,02176635,14.01,7.80,11.00,5.9,4.1,5.2
2005-04-19,USGS,02176635,13.35,7.18,10.56,5.4,3.7,4.7
2005-04-20,USGS,02176635,13.40,6.70,10.46,5.6,3.5,4.5
2005-04-21,USGS,02176635,13.80,6.50,10.48,5.3,3.0,4.4
2005-04-22,USGS,02176635,14.32,6.18,10.54,6.9,2.9,5.0
2005-04-23,USGS,02176635,13.78,5.70,10.16,7.1,4.7,6.4
2005-04-24,USGS,02176635,14.09,5.00,9.83,7.3,5.5,6.7
2005-04-25,USGS,02176635,14.65,5.43,10.06,7.3,5.3,6.8
2005-04-26,USGS,02176635,14.71,5.52,10.28,7.1,5.5,6.7
2005-04-27,USGS,02176635,14.40,5.65,10.05,7.2,5.1,6.6
2005-04-28,USGS,02176635,14.56,5.98,10.27,7.5,6.3,6.8
2005-04-29,USGS,02176635,14.61,6.63,10.51,7.6,6.5,7.0
2005-04-30,USGS,02176635,14.56,6.46,10.40,7.4,6.6,7.1
2005-05-01,USGS,02176635,14.37,6.28,10.45,7.4,6.3,7.0
2005-05-02,USGS,02176635,14.35,6.73,10.86,7.4,6.3,7.0
2005-05-03,USGS,02176635,14.68,6.53,11.13,7.4,6.5,7.1
2005-05-04,USGS,02176635,14.97,6.62,11.30,7.5,6.6,7.1
2005-05-05,USGS,02176635,15.83,6.96,11.73,7.8,6.6,7.3
2005-05-06,USGS,02176635,15.44,6.36,11.25,8.0,6.8,7.6
2005-05-07,USGS,02176635,15.29,5.97,10.90,8.1,6.9,7.7
2005-05-08,USGS,02176635,15.25,5.90,10.68,8.3,6.8,7.7
2005-05-09,USGS,02176635,15.07,6.26,10.76,8.2,6.4,7.6
2005-05-10,USGS,02176635,14.68,6.64,10.72,8.2,6.2,7.3
2005-05-11,USGS,02176635,14.34,6.88,10.62,,,
2005-05-12,USGS,02176635,13.88,7.04,10.50,,,
2005-05-13,USGS,02176635,13.81,7.25,10.47,,,
2005-05-14,USGS,02176635,13.87,7.93,10.78,,,
2005-05-15,USGS,02176635,,,,,,
2005-05-16,USGS,02176635,13.31,7.60,10.42,,,
2005-05-17,USGS,02176635,,,,,,
2005-05-18,USGS,02176635,13.74,7.67,11.01,,,
2005-05-19,USGS,02176635,,,,,,
2005-05-20,USGS,02176635,,,,,,
2005-05-21,USGS,02176635,,,,,,
2005-05-22,USGS,02176635,,,,,,
2005-05-23,USGS,02176635,,,,,,
2005-05-24,USGS,02176635,15.94,5.83,10.86,,,
2005-05-25,USGS,02176635,16.16,6.49,11.34,,,
2005-05-26,USGS,02176635,15.59,6.41,11.06,,,
2005-05-27,USGS,02176635,15.19,6.45,10.81,6.5,4.2,5.4
2005-05-28,USGS,02176635,15.18,6.43,10.76,6.8,4.3,5.5
2005-05-29,USGS,02176635,14.86,6.49,10.84,,,
2005-05-30,USGS,02176635,14.81,6.64,10.98,,,
2005-05-31,USGS,02176635,,,,,,
2005-06-01,USGS,02176635,,,,,,
2005-06-02,USGS,02176635,,,,,,
2005-06-03,USGS,02176635,15.06,6.59,11.24,5.1,4.1,4.5
2005-06-04,USGS,02176635,15.16,6.42,11.05,5.2,3.8,4.4
2005-06-05,USGS,02176635,15.09,6.57,11.01,5.0,3.5,4.2
2005-06-06,USGS,02176635,15.12,6.79,10.99,5.0,3.3,4.1
2005-06-07,USGS,02176635,14.86,6.85,10.97,4.9,3.2,4.1
2005-06-08,USGS,02176635,14.90,7.14,11.02,5.1,3.4,4.2
2005-06-09,USGS,02176635,14.41,7.05,10.92,5.7,3.5,4.5
2005-06-10,USGS,02176635,14.49,7.44,10.86,5.8,4.2,4.8
2005-06-11,USGS,02176635,14.43,7.77,11.08,5.5,4.4,5.0
2005-06-12,USGS,02176635,14.43,7.86,10.91,5.8,4.4,5.1
2005-06-13,USGS,02176635,13.89,7.49,10.74,6.0,4.4,5.1
2005-06-14,USGS,02176635,13.69,7.30,10.59,6.0,4.0,4.9
2005-06-15,USGS,02176635,13.36,7.09,10.48,6.1,3.9,5.1
2005-06-16,USGS,02176635,13.56,6.99,10.51,6.2,4.3,5.3
2005-06-17,USGS,02176635,14.38,7.25,10.94,5.9,4.0,5.1
2005-06-18,USGS,02176635,15.00,7.25,11.28,5.8,3.9,5.1
2005-06-19,USGS,02176635,15.43,7.03,11.44,5.5,3.9,4.7
2005-06-20,USGS,02176635,15.85,6.63,11.38,5.5,3.8,4.7
2005-06-21,USGS,02176635,15.85,6.18,11.12,5.9,4.4,4.9
2005-06-22,USGS,02176635,15.66,5.61,10.80,6.3,4.4,5.1
2005-06-23,USGS,02176635,15.49,5.26,10.51,6.2,4.4,5.1
2005-06-24,USGS,02176635,15.74,5.96,10.81,,,
